comment,SEJ_label,PEJ_label,MRJ_label
사전녹화로 진행이라~~~~결국 곤란한 질문이나 잘 모르는 부분에 대해서는 사전에 차단하겠다는 생각도 깔려 있으신듯.,0,0,1
이 개돼지는 지금이 무슨 전두광 시대인줄 안다 ㅋㅋㅋㅋ,1,1,1
특별히 마지 못해 해주는거냐?더 특별하고 존엄한 국민께서 지켜보고 계신다,0,1,1
대담하게 쥴리나 인정해라!!!!!,0,1,1
"김건희와 권양숙 김정숙 혜경궁(이름을 몰라서) 네 여자  다같이 특검,국정조사,경찰조사,검찰조사 받자고 해라. 그게 국민 대다수의 의견이다.",0,1,1
"불법촬영이다, 아무튼 국민들에게 걱정을 끼쳐서 미안하다 끝수사는요?",0,1,0
모지리 신년 국민들한테 비젼과 희망을주어야하는 인사를 대담으로 한다냐 국민앞에서 말도 못할거면 그자리에 왜 안자인는거여 그리도 국민이 무섭냐,1,1,1
"녹화?? ㅋㅋㅋㅋㅋ 흑채 성애자 마나님은 흑화, 술고래 돼통령은 녹화? 이게 말이야 막걸리야…",1,1,1
대충 어정쩡하게 넘어가려고 하거든 차라리 하지를 마라. 그나마 남은 지지율마저 폭락하고 총선도 망한다.,0,1,1
KBS 땡윤뉴스 된지가 한참이다ㅋㅋ,0,1,1
고별방송이면 좋겠다..,0,0,0
천박한 김거니 철저히조사하라  !!,1,1,1
"무능 그자체... 등치는 산만한게, 겁은 많아서...저런걸 대돈령이라고...",1,1,1
저 늘그니 또 짜고치는 고스톱하겠네 날리면 이탄이냐,1,1,1
김건희는 사과가  아니고 검찰에 가서 조사를  받았으면  좋겠는데 검새들을 믿을수 없으니  특검으로 가야지~~,1,1,1
어떻게 저런 인간이 대통령이 되었을까. 기자회견도 못하는 대통령이라니,1,1,1
"생방송이 아니고 녹화라고....지나가던 개도 웃겠네!
질문받으면서 생방송 강력 추천합나다.
아니면 안하는 것이 현명함.",0,0,1
범죄자식히가 졸라 대담하네 티비에 다 나올라카고,1,1,1
뇌물 수수를 적당히 사과로 넘기는건 아니지?? 총선에 더 안좋을거다!,0,1,1
이혼 할거 아니면 안하는 것이....,0,0,0
우리 집사람은 명백히 디올백 받았어니 수사와 구속이 필요합니다 라고  말절대 안 하겠지ᆢ윤완용,0,1,1
머리에 들은게 없어 기자회견도 못하는 인간.....윤 찬양방송..생방송운 겁나서 못함,1,1,1
“짜고 치는 고스톱”을 그것도 “녹화 편집“해서 보여주겠단 거네. 왜 그냥 ai로 대신하지 그래? 하긴 ai가 거절할 듯,0,1,1
변명이고 거짓말인 뻔한 개비스 와의 대담 수준 낮은  짜고치는 질문 대답이겟지  저딴걸 믿고 살아가는 국민들이 불쌍히지,1,1,1
"그냥  끝내라안되잖아
일지",0,0,0
국힘에 도움을 안주네~~기자회견을 해야지,0,0,0
어차피 수사 없잔아  뒤바주는 한뚜껑이있는데  절때 수사안함,0,1,1
대담을 녹화로 한다고? 쌍팔년도도 아니고 에휴,1,0,1
논란이 아니고 범죄행위,0,1,0
윤석열 대통령님이  마누라 범죄혐의를 직접 공수처에 고발하셔서 추상같이 단호함을 보여주세요. 믿습니다.,0,1,1
궁금하지도않다.김건희 수사 빨리 시작해라.,0,0,1
"사전 녹화 누가 보냐? 개가 웃겠다. 괴물, 답답이, 조폭 이미지 정치~~",1,1,1
됐고. 국민을  피곤하게  하지마라.  뭔가가  든게 있고  지식이   있어야  들어주지.  지 맘대로  안되면   또  버럭 나온다.,1,1,1
"민족의 대 명절 전날에 6, 70% 국민들 혈압 올릴 일 있냐~?아~ 어차피 안 볼테니 상관 없으려나~?",1,1,1
사기 조작 녹취라고 개거품을 아무리 몰아도 아무렇지도 않게 뇌물 받아쳐먹은 장면을 전 국민이 봤다.,1,1,1
윤땡 방송국에서 쇼타임이구나,1,1,0
니 혼자 해라!!시청률 0로!!,1,1,1
기자질문도 이해 못하는 알콜치매환자가 이나라 대통령이다.,1,1,1
사전녹화  짜고 치는 고스톱  지 마눌 사건  항변하러 기획했구만 하는김에 국정 조금 곁들이고 밋밋하니까..,0,1,1
사전녹화 편집과 연출로 뭔가 만들어 보려고해도 이미 망했다,0,0,0
역시나군...ㅋㅋ kbs 사장 갈아치우고  아예 정부 따까리짖하더니.ㅎ 이러니 개비스라고 말하는거겠지.. 정권바뀌고 보자.어디..어떻게 되는지,1,1,1
이게 뭔 미친소리냐진짜로,1,1,0
진짜 징그럽기 짝이 없네 교수 입에서 나온 대안이란게 딱 이정도구나,1,1,1
당신 집안 남자들 먼저 2번 가고,0,1,1
개나 소나 중앙대 교수질 하는구나.,1,1,1
총은 쏘나?운전면허도 반납해야 할 것 같은데? ㅎㅎ,0,1,0
중앙대에 저런 개토레이 교수가 있었네 .ㅋㅋ 신박한 헛소리에 중앙대는 아무나 교수 할 수 있는  잡대였구나,1,1,1
저런기 교수하고 있나 니부터 가라,1,1,1
"정신병자 교육자들 많네할짓없는
딸만 있느는 인간 이겟지",1,1,1
"시니어 아미 하면 여자는 출산의무제, 군부대 기쁨조 만들어주는거냐? 별 견같은 소리 다듣겠네",1,1,1
나두 시니어 아미에 자진 가입했다 나라가 문죄인 이죄명때문에 안보가 위태롭다 우리라도 나라를 지켜야지? 김정은이 독제 정권아래 살수는 없잖아,1,1,1
"좋은 취지다 취사병 경비 공병 
전투병은 젊은사람으로 간호 각분야별로 다 쓰임이 있을듯",0,0,1
뭐지 이 모지리 B용신은? 니놈부터 군대 두번 갔다와서 지꺼려라. ㅎ,1,1,1
하하하 좀비 부대네 죽어도 다시 살아난다 언데드 좀비다 이백키로 행군 좀비 정신으로 겔겔겕 걸어 가봐,1,1,1
"참  인물났다,인물났어.  나이들어 어깨도약한데 총쏘다가 개머리판에 어깨 다 나가게생겼다.",0,1,1
최영진 좀 짤라라 아 나이 많아도 대우해 줄 필요가 없는 양반이야 아주 헛소리나 해대고,1,1,1
훗  애낳으면 군면제 시키고  안낳으면  군복무 시킨다 하겠네.  니들은  할말이 없다. 준석이는 군대 갔다 왔나,1,1,1
어서 군대도. 모르는기 평가질 교수 특유의 주접. 군이. 전쟁이 장난이니 이런게 교수라니,1,1,1
여성은 평생을 엉가딩가 보호만 받고 떠받들어줘야 하는 존재인가?,1,1,1
이 주장이 교수 머리에서 나왔네?ㅋㅋ,0,1,1
이 말도 안 되는 정책 제안한 교수 얼굴 좀 보자? 진짜 귓방맹이를 날리고 싶네ㅡ정책이 장난이냐,1,1,1
본인들이 건강에 자신있는 사람들이면 좋은 생각이다적극찬성,0,0,1
와 이 진심 죽... .,0,1,0
"이런 사람이 교수라니, 학생들이 걱정되네요ㅠ..",1,1,1
여성징병제 실시하고 27세이전 애기 낳으면 군면제 시키자..그럼 군 부족과 출생율 다 해결될 듯,0,1,1
요즘 50세는 예전과 다르다 잘훈련하면 20대 초병들보다 훌륭하다. 노병은 죽지않는다는 말도 있지 않는가!!,0,0,1
인구가 줄면 나라가 이렇게 걸수 밖에 없다. 병력은 줄고 누가 나라를 지킬건가???! 로봇이?? 현실적으로 대안을 마련해야한다!!!,0,0,1
여자교수님도 아니시던데 왜이런 헛소리를...,1,1,1
이인간 정신이 나갔나?,1,1,0
할 분 들 꽤 있고 더 잘하실듯,0,0,1
이런 사람이 교수라는게 참 절망적이네,1,1,1
오호 새로운 관점이네요,0,0,0
으휴 저렇게까지 해야하는 이유가 뭔데,0,0,0
꼭 군대도 안갔다 온것들이  입으로는  더  터는게  우리나라임. 용산에도 한명있지.ㅋㅋ,1,1,1
진짜 부끄러운줄 알아야지 ㅉㅉ,1,1,1
아이디어는 좋으나 50~65세로 축소해야지.,0,0,1
군인의  임무가 국가수호이니 신체건강한 시니어를 선발해서 후방지원 업무나 전문분야  출신자들  자원활용은 좋다고 본다,0,0,1
아니면 말고 식으로 한 번 툭 내던져 본 말. 교수 양반 대단합니다.,0,0,1
노병은 절대 죽지 않는다 명여롭고 가족을 위해서 는 무엇이든 잘할 수있다  세상에 태어나 죽기 전에 명예롭게 태극기에 감싸여 갈것이다,0,0,0
남자가 군대 2번 가는거에 대해 군가산점 반대했던 여자들 나와서 어떻게 생각하는지 말해보,1,1,1
이사람 골 비었네 국가와 국민을 지키자는 의미인데 여자가 군복무하면 출산율 떨어지나 지금 출산율 보면 여성들 다군복무 하고왔나 노인들이 앞장서라?,1,1,1
교수들중에 정신나간사람들 많더라 학생들 가르치다보니 지말이 다 맞는거라 생각하는건가??  어디 모자른가???,1,1,1
"출산 핑계대면, 애 다 키운 아줌마들은 갈수있단 얘긴가? 난 못간다. 헛소리질 그만해라. 여성공무원이 가는게 맞다",1,1,1
극우할배들좋겠네 나라에도움되니 적극지원하시죠,1,1,0
난 찬성 한다 국가를 위해 싸우다 장렬히 전사하고 싶다  고독사를 하는 것보다 훨씬 좋은 선택이다,0,1,1
노인부대창설 적극찬성이다  전쟁나면  젊은이들 보호하자,0,0,1
안보팔이 노인네들 지팡이 쥐어주고 복무시키자 하면 진짜 보수고 싫으면 가짜보수,1,1,1
좋은 생각 이다..  월급 300이상이면~  대신 여군도 모집해야..  그래야 힘이나지~ 딸과함께 입대 가즈앙~~,0,1,1
노안으로 돋보기 안쓰면 총도 제대로 못 쏠텐데..,0,1,1
월급제로 은퇴노인 장병제도 부활..각 분야별로 전문선 갖춘,0,0,0
아 교수님.. 이제폐경이실텐데 젊은 여자들대신 군대가시지요...이러니 한국여자들이 페미소리를듣는겁니다.....,1,1,1
최영진 아저씨가 아저씨네 집안 남자들 다 끌고 군입대해. 철밥통으로 편하게만 사니깐 잡생각만 나나보다. 가서 좀 구르고 와.,1,1,1
시니어 탈영병 나오겠구만.,1,1,1
75세 일반 사병.   ㅎㅎㅎㅎㅎ.   그냥  웃고 갑니다.,0,0,1
여성표때문이에요 ㅋㅋㅋㅋㅋ,0,1,0
죽어도 여성징병제는 얘기는 안하네~~ 이스라엘 처럼 여성들도 징병제 하자,0,1,0
나는 65세 남성인데 대찬성이다곧바로 지원한다,0,0,1
총알받이가 필요한가요? 버릴 카드? 너무 대놓고 노시네.,1,1,1
여군하고 싶었는데  못 했던 여자들도  꽤있고..55세면  애들  다키웠고... 여군  지원은  나쁘지않은듯,0,0,1
군대는 젊은 나이에 가는 건데..20대 초반에..출산문제?? 그 나이에 애 낳는다고???,0,1,1
버팔러네. . . 10ㅅri,1,1,1
사관급~위관급 모병제로 괜찮은데?,0,0,0
너부터 해봐 ㅋㅋㅋㅋㅋ,0,1,0
최가 니부터 솔선수범해서 가라,1,1,1
20대 초에 애 낳는 사람이 얼마나 있다고 출산율 어쩌고 되도않는 헛소리 지껄이시는지요,1,1,1
어차피 저출산인데 뭘더하냐 그냥군대가라,1,1,1
차라리 전국 요양원을 거점으로 삼아 군부대 창설하겠다고 해라,0,1,1
바퀴벌레한테 60트럭 왼쪽 타이어 없으니 니가 그자리 바퀴하라고 해라,1,1,1
저런 놈도 교수라니 기가 막힌다.,1,1,1
교수라는 인간이 할 소리냐 차라리 🐕 🐖 에게 특수훈련 시키자고 해라,1,1,1
군인 아줌마들 애도 안낳고 아니 못낳는데 그냥 군대나 보내라~,1,1,1
패망 직전 일본제국주의 앞잡이들이 발광하며 모병 선동하던 모습이 떠오르는 짖음임,1,1,1
여성이 꼭 군대가서 총 들필요있나 사회복지기관 공공기관가서 공익들이 하는일하면되지  애낳으면 면제다녀오면 호봉인정 남자와똑같이.,1,1,1
군입대  2 번 ?  남자들 두번 죽이는거네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  여자들이 가기싫어하면 남자들도 가기 싫은거 모르나 ??,1,1,1
저런 말도 안되는 소리를 꼭 뉴스 기사화 해야 속이 후련했냐? 교수직 그만두고 자진입대 하지 그래..,1,1,1
봐라. 교수아미부터 만들자!,0,1,1
최소한 총기를 다룰줄만 알아도 유사시 쓰일 수 있다,0,0,0
찬성한다.적당한 근로보상이 이루어지고 할일도 생기고,0,0,0
전국민의 애국지사 묘지화???,0,1,0
너부터  최전방에 가서 산꼭대기에다벙커 작업도 하고 완전군장에 10키로 구보도 하고 각개전투도 하고 시범을 보여라,1,1,1
우스운 나라가 나날이 되고있다,0,1,0
"퇴직후 시니어들이보병 보직 외의 군보직에서 일해도 좋을듯.
행정,보초,조리..등",0,0,1
니가 먼저 솔선수범혀!,1,1,0
머.저.리냐? 노인정을 차리자고 해라,1,1,1
병역기피자들만 따로모아서 아미를 만들던지 어미를만들던지 해라..특히 용산부동시는 반드시 모집해라,0,1,1
한겨레에 기고한 글이란다. 수준이 참. 그냥 개그라고 생각하고 웃고 넘기자.,1,0,0
"연구해볼 충분한이유가있다비전투요원으로충원하면  젊은병사들은
전투요원화로 전력극대화가능하다고본다",0,0,1
그래~~ 난 이미 골골 하는데 군에서 골루가면 국가유공자 돠는거냐?,0,1,1
굿~~~  나이들어 갈때없는데 잘됐다 나는 간다.,0,1,0
전쟁하고 싶어하는  60대 이상 태극기 할배들 보내면 되겠다. 유격훈련 세게 굴려야할 듯,1,1,1
그럼 저출산문제해결위해 4050폐경안온여자들 강제로 임신시키자? 그럼 연40만 출생 복구할꺼같은데?,1,1,1
평균 60이상의 체력이나 기동력이 전투에 적합하겠나? 그들을 총알받이로 쓰자는 속내가 아니면 이를 주장한 자나 게재한 신문사 모두 한심스럽다.,1,1,1
50-60까지 남.여 지원자 받자!단 10년 장기복무!,0,0,1
ㅋㅋㅋ 노후에 경비원 대신 군인??,0,1,1
중대 교수진 클라스 ㅋㅋㅋㅋㅋ,0,0,1
저출산 해결방법은 한가지 밖에없다. 일부다처제,0,1,1
자빠지고 넘어지고...병원비가 천문학적일 듯...,0,0,0
니 마누라부터 입대 시켜라. 그리고 너도 가고.,1,1,1
이런 사람도 교수하네 ㅎ,1,1,1
건강한 노인이 자원입대 한다면 좋겠네요.,0,0,0
"그럼,,,,, 국군장병할아버지?? 뇌가리는 달나라 갔나보네 ㅎㅎ",1,1,1
그런 걸 아이디어랍시고 내놓냐? 실현가능성은 있다고 생각하냐? 대학교수란 작자가 참 뇌가 없네?!,1,1,1
60대 노인도 총들고 돼지놈과 죽창들고 전쟁나면 내부에서 국군 및 국군가족 학살하는 민주당 공비놈들을 처리할 수 있다.,1,1,1
"할배=여성 동급,,,, 중대=이대 동급,,,,??",0,1,1
시니어군대에 가면 필수품 효자손 꼭 챙겨요,0,0,0
"검토해 볼만한 좋은 의견임,   나는 참가하겠음",0,0,0
회사에서도 60다되가는 분들 일하기 힘든데 ㄷㄷ 군대??,0,1,1
"군대,군인이 보이스카웃인 줄 아나? 유사시 전쟁,전투수행 능력이 있어야 한다.",0,0,1
정치에 물든 사람에게  총을  준다고? ㅋㅋ.,0,1,1
근데 페미한테 왜 임신 안하냐고 하면 안됨 ㅋㅋㅋㅋ 연애도 결혼도 못하는 인셀들이라서 ㅋㅋㅋㅋㅋㅋ,1,1,1
"내나이오십후반  국가가  부른다면 마땅히 응할용의가 있다.하지만 입대는 곤란하고(현재직업)
분기별로
훈련한다면  참석할수 있을듯",0,0,0
"스웨덴, 노르웨이도 하는 여성 징병제를 한국이 안하는건 말도 안된다.",0,0,1
스윗아재들 단물빠지게 만들 소리하네 ㅋㅋㅋ,1,1,1
고려해 볼만한 제도지..,0,0,0
이준석이 말하는 여성 군복무를 깊이 있게 생각하여보면 일리가 있다는 생각이 듭니다.,0,0,1
남자 55-75세가 젊은여성보다 낫다는말로 페미가 가만이 있으면안될텐데 ㅋㅋ,1,1,1
제정신인지????????????!!!!!????,1,1,1
국방부에서 가장 먼저 손사래 칠 것이다.,0,0,1
"정신나갔네. 산재요양급여가 엄청 나올텐데, 누가 부담하니? 그 비용은 결국 젊은세대의 빚이 될텐데.",1,1,1
훈련하다가 뼈뿌러지면.. 내보낼듯,0,0,0
군대는 노숙자 쉼터나 경로당이 아닙니다.,1,0,1
남녀 모두 입대시키고 복무중 임신 출산시 자동 전역하는걸로 해라. 출산율 걱정되서 여군 못뽑아? 그럼 지금 여군 부사관  여군 장교도 뽑지마.,1,1,1
그러면 젊을때는 군대 안가도 되냐? 20대 군과 60대 군에서 택1해서 가면 되겠네.ㅋㅋㅋ 난 70에 입대할래,0,1,1
"근데 페미들은 비연애, 비출산이라면서 왜 군대얘기만 나오면 출산률 들먹임?",1,1,1
"여성 징병제 검토 해야 됨, 이스라엘처럼... 단, 출산한 여성은 면제 해 주고...",0,1,1
시니어 아미보다 여군이 싸움을 더 잘할 것 같은데~ 강군이 되기 위해서는 여군이 더 낫다.,0,1,1
한겨레는 페미구나 ㅋㅋ 겨레양 ㅋㅋ 교수부터 군대 보내라 ㅋㅋㅋㅋㅋㅋㅋㅋ,1,1,1
니아는  군대갔냐  궁금해~~,0,0,1
공산당 격멸에 남녀노소가 모두 나서야 한다. 유사시  주사파 종북좌파  친중 친북 세력들  죽은 목숨이다.,1,1,1
"너는 군필이냐?그냥 너부터 솔선수범해봐
그럼 나도 생각해볼께",0,1,1
헛소리다. 군대가 경노당이냐. 전력에 보탬도 안된다.,1,1,1
ㅋㅋ 너무웃껴경로당 만들자는것도 아니고,0,0,1
"다들 미쳐 가는구나...선거 앞이라고  생각없이 지껄이지 말고, 제발 생각 좀 하고 이 되는 얘기들 합시다.",1,0,1
정상인 사람들을 보고싶다...,0,0,1
아..진짜힘든 세상이구나,0,0,0
하긴 총한자루씩 들려서 전쟁나면 총알받이 하면 되겠다. 생각하는것들 하고는,1,1,1
통솔이 될거라 생각하나? 이 유교 탈레반 국가에서?,1,1,1
당장 2020년부터 소급해서 실시하자 !!춥고 배고프다!!,0,0,1
0.6밖에 안되는 출생률을 가진 나라가 여성 군징집한다고 출생률 더 떨어짐? 떨어질 데가 더 있나?,1,0,1
체력은 둘째치고 저사람들이 계급대로 하겠냐??50먹은 아저씨가 20살짜리 하사 명령 들으려 하겠음??,1,1,1
그냥 솔직히 말해라. 국방비를 노인복지에 돌리자고,0,1,0
"군대가 뭔 애들놀이인가어르신들 데려다놓으면 뭐 전투활동 가능은하냐
50대도 애매할거같은데",1,1,1
노인들 갈라치냐? 군대는 갔다왔냐?,1,1,1
대령? 군대는 상명하복인데?,0,0,1
이 인간도 문재인이 알박기한 냄새가 진동하네요.,1,1,1
군인이 죽었는데 정권의 개가 되란말이냐 매국정권이라 자국 국군에 대한 존중이 없어,1,1,1
정당한 지시가 아니면 거절해야 합니다. 박대령님 힘내세요.,0,0,0
해병대가    참담하게 변했다.. 한두사람때문에   나라가 개판이다보니,1,1,1
"사령관, 해병대라면서요? 존심도 없나요?",1,1,1
김계환사령관은 이종섭국방장관이 전날 결재한 사항믈 결재번복할 때 묻지도 따지지도 않고 예스 오케이. 라고 했나요?,0,0,0
얘들아 이제 해병대 나왔다고 어깨에 힘주는넘들 개무시해라 걍 거짓말쟁이들 집합소다,1,1,1
이제 더 이상 명예롭고 멋있는 해병은 없겠다,0,1,1
"""한 번 해병은 영원한 해병이다. "" 해병 사령관은 이 구호를 입에 올릴 자격이 없다. 방위병 보다도 못한 개병 사령관!!!",1,1,1
한국판 어 퓨 굿맨이네,0,0,0
윤석열 패거리들은 거짓말을 아무렇지도 않게 일상화 되있는 자들 같다.,1,1,1
사필귀정. 검찰 정권은 곧 무너진다,0,0,1
이첩을 보류할 권한이 없는 것들이 이첩 보류 안했다고 징계하는 것 자체가 위법이다. 국방부는 법을 밥 먹듯이 무시하고 사는가? 너무 뻔뻔하지 않냐?,1,1,1
김계환은 사령관 자격이 없다.   ㅉㅉ,1,1,1
하아…. 군기강이 이렇게 무너질 수 있구나. 넘 슬프다. 두고두고 기억하고 싶은 사건.,0,0,1
결국엔 위아래로 책임전가하고 자기만 쏙 빠지는 진술을 하네,0,1,0
윤석열이 배후라고 왜 말을 못 해! 어차피 곧 물러날 놈인데!,0,1,1
자리 보존할려고.  부하들을 버려뿌네  니가 해병이가?,1,1,1
믿고 따르던 부하 하나 못지키는 사람이 무슨 나라를 지킨다고 군인으로도 인간으로도 이건 아닌기라,0,1,1
이런자가 해병대 사령관이라니. 해병대도. 추락하는 건가,1,1,1
"울 나라는 항상 모지리 윗대가리들 땜에 되는게 없어,, 대통령부터~~;;",1,1,1
국민을 위한 군대인가 ? 정권을 위한 군대인가 ?,0,0,1
양심을 팔아먹고 해병대 역사에 오점을 남기는구나!,1,1,1
그럼 네가 독박 쓰고 자폭해라,1,1,1
해병대 말아먹은 사령관.,0,1,1
한 사람이 어떻게 살아왔는지는 그 사람 얼굴에 더하나위없이 정직하게 나타난다.,0,0,0
웃기는게 좌파들이 언제부터 군인들 챙겼어? ㅋㅋㅋ,1,1,1
해병대 사령관 ?  자기  병사도 지켜주지도  못하는   똥별   해병대 수치,1,1,1
잘못된 명령은  상관이라도 이행할 이유가 없다,0,0,0
영웅될 기회를 발로 차버리는 똥별!!!   해병대를 당나라 군대로 만드는 똥별!!!,1,1,1
전시도 아닌 평시에 부하를 죽게 만들어 놓고 양심도 없냐?개사령관.박정훈 대령님은 이 시대의진정한 군인입니다 응원합니다 대령님 화이팅,0,0,1
"생때같은 젊은이가 어이없이 사망했다. 반드시 진실을 밝히고, 사고에 책임있는 지휘관들 모두 달게 처벌 받아라 - 해병예비역",0,0,0
"박 대령은 조금 오버했다, 사단장이  대대장 권한에  책임을 져야하냐?",0,0,1
군인이라고 해서 부당한 명령도 거부할 수 없다면 법은 왜 있는거냐? 검새 카르텔의 전횡을 위해법이 존재하는 건가?,1,1,1
임성근씨  군인 맞습니까 그때 당시 깨끗히 옷벗었음 존경하는 군인으로남았을터  부끄럽지요 그쵸  아들같은 아이가 죽었는데 부끄럽죠 그쵸,0,1,1
김계환은 해병대사령관이 아니라 해변대 사령관이에요 ㅋㅋ,0,0,1
자격도 없는 개통령 하나 잘못 뽑아서 무고한 사람이 곤욕을 치르고 있다,1,1,1
해병대와 개병대의 차이라고나 할까 싶네,0,1,1
똥별 김계환은 정권 하수인으로 고 채상병의 명예를 실추 시키지 말거라.,1,1,1
해병대 대령과 개병대 사령관... 누가 우리를 지켜주는 참군인인가??,0,0,1
장관이 말했으니까 외압은 모른다고 하는 거라면 장관이 나와야겠는데,0,0,0
파렴한놈 자식보기 부모보기 부끄러운줄 알라,1,1,1
사령관 자기 부하 죽음을 이용했다. 사형시켜라.,1,1,1
국방장관의 불법개입이 있었네...또 그에게 부당지시한 사람은?,0,0,0
"ㅋㅋ 장관한테 물귀신 작전이네,,장관한테 물어보면 장관은 누가 시켰다구 이야기할까?????",1,1,0
해병대 사령관이란 색의가 그리 소신도 없냐?  이건 아니다 싶으면 직을 걸고서라도 박대령을 보호 했어야지. 지혼자 처 살겠다고,1,1,1
정항상 외압이 있었던 것으로 보인다.,0,0,0
높은넘들은 해병대가 아니다,1,1,1
