comment,SEJ_label,PEJ_label,MRJ_label
돈준거로 무기 사라 천궁 한포대 2조 이상이라 지원 안됨,0,1,1
부서진 북한 무기 수입해서 조사하자,0,0,1
우구라이나 언론을 믿는 동아일보 수준ㅋㅋㅋㅋㅋㅋㅋ,1,1,0
ㅋㅋㅋㅋ 우크라 그지들 베틀그라운드 하면서 기사 조작하는 거 아니냐?,1,1,1
"러시아 우크라이나 전쟁 또랑프가 바로 끝낸다고 뻥치는데, 혹시나 개정은 푸틴을 제거해 버리겠다는 생각을 허는겨 ~~~???",1,1,1
김정은도  얼른 선제타격  불맞고  새되야 할텐데,0,1,1
간접  문재인을 국법으로  사형시켜라,1,1,1
문씨와 더불어인민당 최전방 무력화시키고 나라경제 망쳐가며 북중과 손잡고 국고털어갔다.-대한민국은 자유민주주의 국가로-,1,1,1
죄명아 왜? 북한과 문가놈이 저지른일엔 입 꾹 하냐???,1,1,1
이건 당을 떠나 정확한 지적이다 .,0,0,0
댓글 알바들 다 나왔네..ㅉㅉ  밥은 먹고 다니냐?,1,1,1
핵한방 서울에 맞으면  전쟁끝 아닌가 ??  우리도 핵 보유해야 상대국이 핵을 맘대로 사용못함.......,0,1,1
둔감폭약 분야는 독일 라인메탈이 세계 최고 수준이고 단기간에 따라잡는건 불가능…,0,0,0
21세기는 전선없는 전쟁이다! 따라서 전쟁 터졌다고 피난가는 시대도 끝났다.,0,0,1
모조리 싹쓰리..여러말.하면 모해요..싹쓰리죠,1,1,0
당신이 더 행복했으면 좋겠습니다. 희망은 우리를 부끄럽게 하지 않습니다.,0,0,0
멋진 삶을 응원합니다 ^^,0,0,0
진심으로 대단합니다. 꼭 직접 만드신 캠핑카로 북한을 주파할 그 날이 오길..,0,0,1
행복하시고 잘오셨습니다. 이전의 삶이 고단했지만 남은 삶은 끝까지 삶의 평화와 안식이있으셨으면 합니다.,0,0,0
끝까지 다 읽었어요~^^,0,0,0
주성하기자님...항상 고생많으십니다. 이런 사례를 많이 알려주시기바랍니다.  저희도 1.4후퇴때 내려온 집입니다.,0,0,0
국개의원들 말고 이런분들이 성공하길 바랍니다,0,0,1
응원합니다. 부디 성공하시길~,0,0,0
"어머니께서,재판관을,여차여차했군요,대단합니다.그재판관들,무사하겠군요,잘도망왔습니다,자유좋은것입니다.",0,0,1
북한의 가족들은 저 친구 살릴려고 무던히 애를 썼건 만 저 친구는 탈북했으니 과연 가족들이 무사할까?,0,0,1
"사형수들의 두발 자유화 반대입니다. 사형수에게 무슨 인권이 필요한가요? 인권 남용입니다. 과거처럼, 대가리 빡빡 깍아야됩니다.",1,1,1
북한에서는 쿠테타가 없네 김정은 죽이면 바로 무정부상태로 흡수하기 좋은데 중국 러시아땜에 힘들려나?,0,1,1
나는 저 재판관의 안의가 걱정되는건 왜일까..,0,0,1
줄 잘 못 선게..반동 종파분자냐? 남한에서는? ..남한이나 북한이나.,1,1,1
밝고 희망찬 미래가 되시길 강력히 응원합니다,0,0,0
이런분이 애국자다! 얼른  북괴 쁘락치 문죄인을 북송하즈아!!,1,1,1
앞으로의 꽃길만을 응원합니다!,0,0,0
어머니는 어떻게 되셨는지 알고 싶네요..@.@아무튼 참 잘 오셨습니다!!,0,0,1
북한군이나주민.장교.스포츠일반인.등등남한.내려오고싶은.내려와저렇게사는데 굳이이국방의를않해다고따른사회모든것은역이아닌가,0,1,1
친할래야 친할 수 없지. 함북과 평남의 관계. 우리나라의 전남과 경북의 관계보다 더함.,0,0,1
아직도 한국에선 북한을찬양하는 좌파 동부연합 민주당들 많습니다 항상 조심하시고 건강하세요,1,1,1
풍선 날려서 돈 버는 사람들하고 대비되네요 대단하신 분,0,0,1
저렇게 열심히 사시는데 나는 머하고있나..,0,0,0
건승을 기원합니다. 화이팅,0,0,1
잘오셨습니다.  빨리 김정은  모가지를 따야 다같이  살수 있게 되는데.,1,1,1
"와 글을 읽는데...와  감동이네요이 긴 글을 다 읽게 만드네요
대단하시다는 말 밖에:...
나는 지금 뭘 하고 있나 
싶습니다
존경스럽네요",0,0,0
권효진님의 앞날에 언제나  좋은나날이 있으시길  빕니다,0,0,0
권효진님 ᆢ  늘 건강하시고 또 더 밝은 대한민국을 위해  끝까지 동참해 주십시요~  고맙고 또 대단하십니다,0,0,0
긴글 재밌게 잘 읽었습니다. 한국에서 적응 잘하셔서 다행입니다.  앞으로도 행복하게 하고 싶은일 하며 사시길 바랄게요,0,0,0
파란만장한 인생을 사셨군요....정말 대단한 능력을 가지신 분이시네요...탈북민의 모범이 되시고 남북통일에 기여하시기 바랍니다..,0,0,0
재주가 많은 분인데 북쪽에서 태어나셔서 힘든 삶을 사셨네요. 남은 삶은 남쪽에서 재능을 맘껏 펼치시길 바랍니다.,0,0,1
대단한 분이시군요 여기서 성공이라함은 모두에게 존경 받는분을  말합니다 존경 합니다,0,0,1
5부작 정도로 다큐멘터리 드라마를 만들어서   북한실상을 생생하게 그릴만한 가치가 있음!!!!,0,0,1
어머님은  어떻게   ?모시고  오셨나요.,0,0,0
"주 기자님, 팬입니다. 앞으로도 좋은 글 많이 써주시기 바랍니다. 주 기자님의 마음이 통일에 큰 밑거름이 되길 바랍니다.",0,0,0
정말 인생사가 한권의 책입니다,0,0,0
열심히 사시는 모습 누구에게나 귀감이 됩니다 참 열심히 사셨네요 박수를 보냅니다,0,0,0
이 분 어디에 가서도 열정적으로 사시는 분이네.훌륭합니다,0,0,0
할말이없구만탈북해서힘들게사는사람들도많은잘나가는애들은개나소나유트브하고살아온방식다아는데쪽팔리지않나자숙합시다,1,1,1
김정은 없앨방법 연구해봅시다저걸 인간이라고 계속 살려둬선 안될거 같고,1,1,1
쉽지 않은 결정들을 쉽지 않은 나이에 하셨네요. 귀감이 되는 글이 였습니다. 간만에 기사를 정독하네요.,0,0,0
마인드가 이렇게 건강할수가... 많은 한국인들이 이분에게 배워야 할듯! 특히나 공짜만 좋아하는 좌뻘이들,1,1,1
항상 건강 잘 챙기시고 사기꾼 조심하시고 대한민국 국민으로 거듭 나시기를 바랍니다.,0,0,0
사진 두번째 차량바퀴가 너무 돌출하게되면 흉기가 되어 문제됩니다. suv개조하면 안됩니다.,0,0,1
이분 재주가 몇가지야? 와대단 종합예술가이시네 북이 이런사람 못알아봄 잘오셨네요 ~~!,0,0,1
정말 다재다능한분이시네요 항상 멋지게 사세요^^,0,0,0
"달북도 멋지고  , 현제  하시는 일도 좋습니다  !",0,0,1
6년 수감 후 석방되고 그간 애쓰신 어머니와 가족들 북에 두고 혼자 탈북? 뭔가 빠진 듯한 스토리~,0,1,0
"이런 분들이 운재인과 이재명, 양경수, 박지원, 임종석, 김민석같은 간첩 패거리들에게 정신교육을 시켜 줘야 합니다.",1,1,1
"파라만장한 인생을 살았군요 북한이 하루빨리 붕괴되어야 고통속에 살고있는 북한주민들이 인간다운 삶을살수 있을건데,,,,,",0,1,1
어려운 삶을 살아오셨네요.앞으로는 행복하시길 바랍니다.,0,0,0
늘 건강하시고 행복하세요.  원하는것 많이 많이 성취하시구요.,0,0,0
훌륭한 인물. 훌륭한 기사입니다.,0,0,0
권효진씨의 삶 응원합니다!  통일 돼 금의환양의 멋진 삶도 기대합니다  주성하 기사님의 발굴기사 감사합니다. 주기자님은 이 시대의 진정한 통일전사입니다.,0,0,1
정말 대단하신분입니다 제나이40초에 요몇일 뒤를 돌아보며 싱숭생숭했는데 잡생각이 사라졌습니다,0,0,0
정말  의지의 사나이 입니다 존경 합니다,0,0,0
어머니는 어찌 되셨나요?,0,0,1
대단하신 분이네요. 늘 좋은 일만 있기를 바랍니다.,0,0,0
와~재능과 인내가 부러운 분입니다.,0,0,0
자유로운 땅에서 오랫동안 건강하고 행복하셨으면 좋겠습니다. 그리고 꼭 북한동포들에게도 참 자유로운 나라를 알도록 힘써 주시기를.. 응원하겠습니다! ^^,0,0,0
대단하신 분이네요. 한편의 영화같은 인생입니다. 어디든 살아가실 분이세요~,0,0,0
열심히 살아가는모습보니 제모습 반성하게되네요감사합니다. 응원하겠습니다!,0,0,0
인생이란 어떤일이든 일어날 수 있는것,0,0,0
존경할만한 분이네요 행복하세요,0,0,0
55살에 기술이라니....새로운 일 하기 쉽지 않은데 존경스럽네요,0,0,0
운영규정 미준수로 인해 삭제된 댓글입니다.,0,0,0
존경합니다~ 행복하십시오,0,0,0
와..👍👍👍  벽화 그림이며  서예며  손재주가 많으시네요~ 우리나라의 보배가 돼주셔서 감사합니다~👍,0,0,0
정말 존경스럽습니다. 존경합니다.,0,0,0
"훌륭한 분이군요. 앞으로도 하고 싶은 일, 행복한 일 많길 기원합니다.",0,0,0
"북한에 대기업이 어디있어? 다 노동당 소속인데, 동네 똥간 치우는 일이라도 노동당 소속인건데 의미가 있나? 요즘 탈북자들 수기 보면 의심스러움.",1,1,1
핵돼지 졸개 따불당 국개 잡긋들 리북 지옥에 좀 보내라 당장 처형당할 것들이 남한에서 입에 용 붙었다,1,1,1
"적을 알아야 나의 실상을 아는 법 이분의 삶의 여정 대단합니다 
이런 글은 정치인들이 꼭 읽어야지요 
내 배가 부르기전 허긴 진 배를 생각합시다",0,0,1
한사람 인생을 작은 단행본으로 읽어서 즐거웠습니다. 좋은기사 감사합니다.,0,0,0
한참 읽었네요  영화보다 더 리얼,0,0,0
조선 입장에선 결국 변절자일뿐,1,1,1
극우 2찍들은 언제쯤이나 철드노? 어이! 겨나와 댓글다는 수준이 처참하다 아이가 국짐당스럽노 윤완용이 스럽노 ㅉㅉ,1,1,1
인생사 영화보다 더 잼나네,0,0,1
북한 범죄자를 영웅으로 칭송하는 동아일보 기자 수준이 안챙피하냐,1,1,1
북한 동포들의 참상을 국제사회에 널리 알리시고 고통받는 북한. 주민들에게 희망을 전하는 작은 노력을 시작 하시기 바랍니다.,0,0,0
김일성장군님 배신한 배반자라고  욕하면서~  눈가리고 손묶어서 강제북송 시키라고  공산당대깨문들  개거품  물듯,1,1,1
좌파 노예들은 저 사람을 탈북민이 아닌 조국을 버린 매국노라고 생각하겠지.,1,1,1
한자 한자 열심히 읽었어요 항상 행복하세요 언제나 예술인으로 사고계시네요!!!,0,0,0
스스로 개척하는 삶..감동입니다..자유대한에서..마음껏..본인의지의 삶을..만끽하시길..,0,0,0
탈북민들 꽤 되는거 같아요.  조선족이냐 했더니 탈북민이라고 하데요..,0,1,1
진짜 이정도면 뭘 해도 될 사람이다,0,1,0
탈북민들은 스토리가 전부 부모나 누가 북에서 한가락 했다는 스토리기 많은데 왜 넘어온건지 좀 이해가 안됨 구라를 섞은거겠죠???,1,1,1
정말 파란만장하다...,0,0,0
사선을 뚫고 내려오셔서 저의 좋은 이웃이 되어 주신 것에 감사합니다. 멋진 캠핑카 만들어 주시고 꼭 고향 땅 다시 밟으실 수 있길 기뭔합니다,0,0,1
북한 실상을 꽤 자세히 알게 해주는 글,0,0,0
"마지막 말씀이,  이분의 진면목을 보여주네요! 건강하실 때 꼭 소원을 이루셨으면 합니다.",0,0,0
손재주가 타고나신듯!!,0,0,0
모친이 궁금하네요 남이든 북이든 이세상 엄마마음은 같을텐데 자식 잘되길...;;ㅠㅠ,0,0,0
열심히 살아주셔서 감사합니다. 화이팅~,0,0,0
처음부터 끝까지 정독했다 이형님은 보통사람이 아니다,0,0,0
김광원과 같이 지낼정도면 원체 금수저 간부 집안이었네. 뇌물이란 단어가 여러번 나오는걸로 보아 북한은 역시 후진국,1,1,1
정독했습니다. 현재10대20대들이 꼭읽어봤으면 좋겠고 마인드거지인 3040들도 꼭 읽고 바뀌는 계기가 되길,0,0,1
"자유민주주의와 시장경제제도가 단점도 많지만 기존의 신정, 왕정, 사회주의 등 보다 진화되고 대체 불가능한 시스템임",0,0,1
소재가 넷플릭스 시리즈로 딱인데...제작비가 좀 들겠네 근데..셋트장 만들려면,0,0,1
"긴 기사를 쓰셨네요,  주성하 기자님이시군요.",0,0,1
저렇게 고생고생하고 한국에 와서 애국시민이 된 분을 위해서 있으나 마나한 백두 혈통..99% 몰표질 노예들..100마리를 노비로 하사해도 될 듯...,1,1,1
한국이 지옥이라는 좌파들을 싸그리 잡아서 북한에 던져주고싶다,1,1,1
참 의지가 강한 분 입니다. 속히 김정은 독재가 무너지고통일이 되어서 꿈을 이루시길 기도합니다 ~~,0,0,0
장편 영화 한편 다 읽었네.,0,0,1
동아일보 훌륭한 신문입니다....고맙습니다!,0,0,0
훌룡하십니다 ~  항상  잘되시길 응원할게요.,0,0,0
탈북민의 파란만장한 삶 성공한 삶 단숨에 읽었어요. 승승장구 하세요 응원합니다,0,0,1
"행복하게만 사십시오남한에서  가장조심 해야 할상대는
사기꾼입니다 조심 조심  하시고
절대 돈거래 하지 마시길 바랍니다",0,0,1
라좌민들이 조용하네.... 욕은 처인하냐?,1,1,1
북한에서 살아냈고 살아서 우리나라에 왔다는것 자체가 대단하다...행복하세요^^,0,0,0
주기자님 적화된 개동아에서 그나마 북의 실상을 전하는 사명을 가지고 꿋꿋하게 버티고 계시네요 늘 응원합니다,0,0,0
우리 차도 저사람에게 킴핑카로 바꾸고 싶다.,0,0,0
"이런 진취적인 탈북민들이 있는 반면, 우리 안에는 남탓과 갈등을 조장하고 선전선동을 일삼으며 아무런 생산성도 없는 파란당 넘들이 있다.",1,1,1
잘 읽었습니다. 소설 읽히듯이 술술 읽히네요. 힘든 상황속에서 지금의 위치까지 스스로 헤쳐간 권효진씨가 정말 멋지게 느껴집니다. 응원합니다!,0,0,0
시원시원 글 써내려 갔지만  결코 한슨간도 헛되지 않은 삶을 살아오셨군요.  앞으로의 소원 모두  이루시기 기원하며  응원합니다.,0,0,1
문재인은 북한을 버리고 탈북한 인민들을 싫어합니다.,1,1,1
영화같은 스토리...참 고생 많으셨습니다. 자유대한민국에 오셔서 성공스토리를 쓰고 계신 것이 존경스럽습니다,0,0,0
이분이야 말로 이야기 보따리를  유미카 유트브에 출연하셔서  실상을 넓리 알리셔야 될 분이네요 📢,0,0,1
"뭉가, 찢보, 인영, 청래가 봐야 할 기사구나.",1,1,1
영화보다 더 파란만장한 삶을 사셨네요. 북한이 천국인 줄 알고 김일성을 교주로 모시는 깨시민들이 ㅂㄷㅂㄷ할 글이네요.,1,1,1
대단합니다~~응원할게요.,0,0,0
그런데 이분 어머니는 어찌 되었는지?,0,0,0
1980년대 좌우—> 1980년 전후,0,0,0
좋은 기사 잘 읽었습니다,0,0,0
산전수전 다겪어보고 재주도 많으신 분이 사방이 꽉막힌  북한에서  잘 나오셨네요~,0,1,1
종북사랑이 심대한 좌파 부들부들떨  뉴스로군 고난의 행군 죽어도 부카니스탄에서 죽지 남조선으로 와 북 돼지를 배반했다고,1,1,1
주성하기자가 쓴줄 알았다 같은....,0,0,0
파란만장하네요. 잘 읽었습니다.,0,0,0
함경북도 쪽엔 핵 실험 자주해서........함경도 사람 이젠 씨가 마를거야....,1,1,1
문재인아. 니가 사람이라면 엉뚱한 기사에 좋아요.누르지 말고 이런 기사 좀 읽고 참회하거라.,1,1,1
한줄한줄이 어메이징. ㅜㅜ,0,0,0
이런분이 진정한 탈북민이지 맨날 북한 인권 외치면서 탈북민 지원해줘라 떠들어대봐야 남한에서 찬밥신세다 남한에서는 자본이 곧 행복이다 기술 배워 자립해라,0,1,1
이런 기사를 보면서도 중북 사상을 버리지 못하고 자파 민주당을 지지하는 지역은 이해 불가입니다.,1,1,1
친북종북 꼴통 좌파들 보고있냐?,1,1,1
와... 북한  판사 ㅎㄷㄷ 마지막말에서 판결뒤집네 ㅎㄷㄷ,1,1,1
한편의 인생 대하드라마....소설을 쓰도 성공할듯...건강하게 행복하게 잘 살길 바래요.,0,0,1
한 사람의 삶이라고는 믿기지 않을 정도로 파란만장한 삶을 살아 오셨네요. 인생 최고의 운은 말년 운이라고 하는데 대한민국에서 늘 행복하시기를 기원합니다.,0,0,0
영화 같은 인생을.사셨네....,0,0,1
문재인씨와 쥐명이가 바라는 아름다운?? 세상입니까?공산집단 휴먼들 저쪽으로 보내야 합니다,1,1,1
북한이 붕괴될까 전전긍긍한 문죄인,1,1,1
인생 풍파가 남다르네.,0,0,1
"북한 사회에 대한 막연한 동경심을 품은 좌파 인간들. 이런 내용을 읽고도 대깨나 개딸로 살았던 지난 삶을 반성하고, 개과천선하지 못하는 자 있을까?",1,1,1
15년을 선고 받았음에도 기뻐하시던 어머님의 표정...어느 나라이건 어머님의 마음은 다 똑같으리...그립고 보고싶습니다.어머님..,0,0,0
이런컷을 영화로 만들어라 ㅡ우파 꼴통 들 ㅡ행봌과 발전을 기원합니다,1,1,1
좋은기시네요. 북한똥 꼬빠는 문재인 조국 이재명이가 꼭 봤으면 좋겠네요,1,1,1
"오히려, 나라를 거덜내려 발악하는 찢명이 파 넘들은 흉내도 못낼  진정한  ""애국"" 이네!",1,1,1
어렵고 힘든 삶을 포기하지않고 살아오신 분 이네요. 대한민국에서 잘 적응하고 살아주셔서 감사합니다.,0,0,0
조심하세요 더불어공산당으로 정권넘어가면 탈북자들 전원생포 강제북송됩니다.,1,1,1
수고하셨고 열심히 사는모습에 박수를 보냅니다,0,0,0
나는 민주당이 싫어요요요요요 ~~~~~~,0,1,1
용기와 지혜를 갖추었습니다. 꿈이 이루어지길 기원합니다.,0,0,0
응원합니다 자유대한민국에서 맘껏 누리세요,0,0,0
"정말로 굴곡많은 인생을 사셨군요. 성공적인 남한 정착을 축하드리며, 앞으로도 건강하고 보람찬 생활 하시길 바랍니다.",0,0,0
웬 소설? 기사냐 소설이냐?,1,0,0
55세에 기술을 배우셨다니 대단하십니다. 다들 그나이에는 열정이 사라지던데.. 같은 처지라도 어떻게 받아들이냐에 따라 인생은 바뀌는 거지요. 건승하세요,0,0,0
조중동은 북한을 좋아해,0,1,0
연기겠지.. 조국의 품으로 돌아가라.. 중한관계를 이어주는 다리가 되도록,0,0,1
"정독했습니다.배울점이 많은 사람이네요.
응원합니다.",0,0,0
"이런 뉴스 믿는 사람, 관심 있는 사람 20%, 구라 뉴스, 무관심한 사람 80%... 사실 댓글 달기도 싫지만...그냥 그렇다고....ㅋㅋㅋ",1,0,1
베스트셀러 소재로 손색이 없다. 한국의 솔제니친이 되시길!,0,0,1
내용중에 북쪽 판사는 이쩍 절라도 판새와는 다른듯.,1,1,1
많은 탈북자들도  가르치고 잘정착할수있도록 도와주시길 부탁드립니다,0,0,0
얼치기 종북좌파들이 꼭 읽어봐야할 이야기입니다.,1,1,1
이런 스토리도  대북방송에   보도해야 바른거죠,0,0,0
뭐가됬든 한때 뻘겋든 뻘건건 뻘건거야 변하지않음,1,1,0
"소말리아 이런데 던져놔도 잘살겠다
대단하십니다",0,1,1
자본주의 사회를 잘 적응하시고 성공하셔서 통일의 마중물 역할을 기대합니다.늘 건강하십시요.,0,0,0
한 인생이 이렇게나 많은일을 겪는군요. 무튼 한국에서 인정받고 사시고있다니 정말 다행입니다. 건강하게 즐거운 삶 누리십시요!,0,0,0
대단한 사람이네. 한국에서 행복하게 잘 살기 바랍니다,0,0,0
이 기사를 문재앙이 싫어합니다,1,1,1
석열이 덜 떠러진거 트럼프는 알껄??¿???,1,1,1
빨리 윤석열이 끌어내리고 감옥보내야 나라가 산다!,1,1,1
우리에겐 골프와 탬버린이 있다.,0,0,0
윤대통령이 이난국을 헤처나갈 수 있을까 ?.  골프나 치지,0,1,1
국민은 남북이 평화롭게 공존하기를 바란다...그러기위해선 필요하다면 북미 직접협상도 괜찬다.,0,0,0
"트럼프도 석열이 모지리 라는걸 알고있고, 석열이는이런문제 관심도 없고 참모들도 관심없다
오로지 술!술!술!",1,1,1
통북 봉남 하는게  차라리  낫다,0,1,1
우리도 핵 만들자…맨날 미국 중국 눈치보고 자주국방가자!,0,1,1
어차피 우리는 북과 대화불가하다 이북이 서로 잘된다니 그것을 활용하고 손안대고 코풀면됨 평화협정 잘 되면 대박이고,0,1,1
용산 총독부는 닛뽄하고 잘 지내면 상관 안 한다 ~~ ㅋㅋㅋㅋㅋ,1,1,1
트럼프는 북한에 돈대주고 윤석렬한테  대준돈 플러스 왕복차비에 간식값도 챙겨갈판이네,0,1,1
문재인대통령은 운전대라도 잡았지만 윤석열은 승차거부 되겠네,0,1,1
"윤이 촉발한 러시아 적대 행위가 빛을 내, 이제 미로부터 패씽 당하는 꼴",0,1,1
트럼프 장남이 방한해서 만나겠다고 4시간 넘게 스케쥴 미뤄가며 기다렸는데 골프친다고 안만난 윤써겨리,1,1,0
"걱정 마 각하 지금 열심히 골프 연습 중이시다, 인자 마 다 죽었어",0,1,1
얼마나 나라꼴이 그지 같으면 패싱을 하나. 하긴 쌈박질 하느라 이런거 신겨이나 쓰겄어?,1,1,1
불쌍하고 애처로운 한국. 오로지 미국만 믿고. 의지하는데...변심할까봐 노심초사하네,0,1,1
무지몽매 석렬이 데리고 갈까? 트럼프가? ㅎㅎ어림판뿐어치도 없는 개소리...좀 알아봐라,1,1,1
무식한  용산돼지가 자초한 왕 ~~~따.,1,1,1
내가 트럼프라도 윤석열은 상대 안한다. 대화가 통해야 뭘하지.,0,1,1
제발 자다가. 골로. 가길 모든신에게간절히 비옵니다,1,1,1
"굥두광 국제 호구, 패싱이던 아니던. 그냥 호구 인게 ...",1,1,1
"미군철수
중국군 입성시켜라

아시아에서 미군 고립시켜라",1,1,1
"한국 패싱이라니? 윤석열이 트럼프 만나려고 골프 연습 중인데, 이 무슨 개소리냐?",1,1,1
러시아 국경 통해 북한가라정부는 판문점 열어주지말고,0,1,1
그럼 우린 중국하고 동맹가자 치졸하지만,0,1,1
윤아~ 트럼프랑 골프치면 친해질거라는 단순한 머리로 누구를 상대할수 있겠냐 제발 국가를 위함다면 물러나라,1,1,1
트럼프가 멍청한 윤을 대화상대로  인정이나 해주겠어...,1,1,1
문재인이 하도 어리버리해서. 트럼프 머리에 각인됨.,1,1,1
갼첩타령으로 지지율  올려 보려고    발버둥을 치더니만   이젠   왕따 당하게  생겼네,1,1,1
문재인때문에 트라우마 생긴듯...,1,1,1
한국 패싱해라. 무식이 옆에 있으면 될 일도 안 된다.,1,1,1
양산 어버버놈이 만들어 놓은 결과이고 민주당 국개들의 망나니짓거리와 대통령의  이도저도아닌 어중충한 스탠스도  문제가 될것이다,1,1,1
트럼프 답다..남한으로 부터 뭘  더 우려 내려고 저러노..,1,1,1
패싱이 아니라 군사권 포함 모든 분야에서 자주권이 없는 오랜 소국인데다 실리 균형 외교가 아닌 일방적 복종 외교?이니...미국은 당연히,0,0,1
야😮한국패싱은 기정 사실이고😮모든 책임은 좌파에 있다😮전라도 공산군 동상 철거하고😮김대중 건물들 폐쇄시켜라😮임마😮,1,1,1
"북괴와 중.러의 침략적 작태에 mbc, jtbc, 한결레, 경향신문, 오마이갓, 뉴스타파, 미디어오늘등 좌파방송과 언론들은 오늘도 침묵한다.",1,1,1
김정은 푸틴    이재명 조국   닮음꼴,0,1,1
이건 진짜 우리나라에 악재다.. 다른 서방우려대로 우크라가 러시아 승리로 끝나면 북한은 최대수혜국중 하나가 되는거다.,0,1,1
모여있을때 미사일 쏴서 일망타진 해버리자,1,1,1
5월 전에 푸틴이 죽든지 러시아 망해라.,1,1,1
가서 선진국들 군복을 보고오면 지들이 얼마나 후진지 느낄것이다.,1,1,1
월드 빨게이 페스티벌이네,1,1,1
푸틴 뒈지도 북괴  김정은과  계속  될까?난  아니라고 보는데..,1,1,1
초대할 필요없지. 이미 가 있는데,0,0,0
더불어공산당도 참관하겠다?,1,1,1
방러때자폭드론으로암살해라다른테러리스트수장들은다죽이면서정은이는왜않죽이냐,1,1,1
문재명도 갈거임! 두자리 비워두소.,1,1,1
병사 초대하겠냐 고위직만 초대하겠지,0,0,1
누가 우리의 적일까.  보여도 안보고 안보인다 한다,0,0,0
"소대가리,찢좌이밍 : 훠 훠 훠.....쎼쎼~ 쎼쎼~",1,1,1
동부전선에서의 독일군의 행보는 정당했다,0,0,1
김정은 이번에도 기차타고 가노?ㅋㅋ,0,0,1
윤건희는 일본  한일합방 병합기념으로 초청될것 같네요북한ㆍ러시아 응원해요 👍,0,1,1
같이 황천길로 일타이피 안되나~!?,0,1,0
이래서 공산국들이랑 친하게 지내면 안된다,1,1,1
운영규정 미준수로 인해 삭제된 댓글입니다.,0,0,0
애초부터 남한은 전혀 염두하지 않았어~~ 문재인때부터 남한은 유령으로  인식한듯,1,1,1
ㅉㅉ 중국넘이 대북특별부대표라니 대북정책 안봐도 비디오네,1,1,1
"어짜피 4년은 감내해야하는 시기이니, 미군철수시 우리나라가 자체 핵무장이나 할수 있도록 하자.",0,1,1
트럼프는 한국은 이미 생각에 없어,0,1,0
