comment,SEJ_label,PEJ_label,MRJ_label
북한편 드는 것들은 뭐지?  우리나라에 살지말고 북한으로 가라 ㅋㅋ,1,1,1
한국은 왜 받아들이기만 하죠? 도로 보내믄 대지,0,1,1
다모아서 커다란 풍선에 실어 평양 한가운데 주석궁인가? 돼지있는곳에 떨어트려라!,1,1,1
정말 개호구로 생각하니 저러지 ㅋㅋ무능하다 지밥그릇이나 챙기지말고 대응해라 용산 에사는 석렬이형,1,1,1
윤석열을 오물로 보는 거니?,1,1,0
정은이가 뭔가를 지극히 호소하고있구만...이제. 최후의 발악을 하는행위까지 하는거보니..중국에서도 밉상되어 팽당하고..궁지에몰린 북한..,1,1,1
민주당 이재명 조국당조국이 북산에대해 말좀해라. 이러니 너희가 주사파라는소리를듣지. 양산 살ㅇ은소대가리도 칭묵,1,1,1
우리도 꾸준히 북으로 날려보냈는데 할말없음,0,1,0
탈북민들이 일을 키운건아닌지요   박상학탈북자가 풍선을 보낸후  이런일이,0,1,1
"누구한테 수많은  채상병 한테  북한으로  부터 목숨걸고지키라고  하겠냐  
보수정권이 아니다  이럴수 없다
그냥 이익집단 이야",1,1,1
보수단체가 먼저 비방 전단지를  띄워 보냈다는데 맞나요? 맞다면 그 사실도 보도하고 우리도 자극을 자제해야지요,0,0,0
운영규정 미준수로 인해 삭제된 댓글입니다.,0,0,0
"그런거 ????   난 몰라 난 
   맥주 마실꺼야~~~~~~
~~~~~~~~
~~~~~~~~~~~~
~~~~~~~~!!!!!!!!!!!!!!!!",0,0,0
이게 나라니? 깡패들이지!,1,1,1
울나라가 쓰레기장인줄 아나보네,1,1,1
매일 9천개씩 보내줘라,0,0,0
이것들이 우리를 깔보고 이러네. 우리도 폐기물 전부보내자. 폐기물은 우리가 아무래도 많지 않겠나.,1,1,1
화학전 테스트 같기도 ~~ 북에서 넘어오기전에 드론부대 출동시켜라,0,1,1
이런 헛찟꺼리  싸움을 언제까지 해야 하는지...,1,1,1
오늘도 정치인들은 남탓만 해대며 세금 축내고 있어요..  암적 존재 입니다.,1,1,1
이런 유치한 짓거리는 유치하게 보답 정으니 얼굴에 똥칠을...,1,1,1
바람따라 느릿느릿 날아오는 풍선조차도 인구밀집지역까지 날아오는데 미사일을 격추하겠다는게 믿음이 가겠냐? 그냥 받은만큼 돌려줘라 선재공격 씨부리지말고...,1,1,1
북한이 저토록 기분 나쁘게 대응하는거 보니 현재로선 삐라가 괴장히 강력한 무기다,0,1,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
북한의 유머가 진짜 대박이다.  쓰레기 정권에. 옴ㆍㄹ을 던진다. 아이디어가 기발하다,1,1,1
양산 문씨집 마당으로 옮겨라~,1,1,1
오물풍선 집합소는 양산 삶은 소대가리 앞마당~~,1,1,1
"윤석열 술 마시느라 관심 없단다,채해병 영결식날도 술마시는 사람이다",1,1,1
삐라 뿌린거에 대한 보복같은데 삐라뿌리는 단체한테 치우라고해라 삐라 뿌려소 얻을게 없는데 왜 뿌리는지?,1,1,0
민주건달 패거리들 해벙군이 온다고 흥분중,1,1,1
"그럼 뭘할꺼지요~?????!!!ㅎㅎㅎㅎㅎ   그래서 또 
계란말이에  맥주마신고 놀꺼잟아????!!!",0,0,1
국짐이 입금했나보네. 총풍 사건이 아니라 똥풍사건으로 조사한번 하면 좋겠네 ㅋ,1,1,1
문제인이 그렇게 못했다면서지금은 더하네 참나,1,1,1
"대한민국이 누구 한사람태문에 평화가 무너지고,국가시스템을  무너지고 큰일입니다,  탄핵만이
살길이다,",1,1,1
미국돈 꿀빨려고 대북풍선 날리기쇼하는  박상학이 같은 놈의 행동에  합헌 판결 내려준 헌법재판소 때문이다.접경지역 주민들 불안하다고 그리 말렸는데도ᆢ,1,1,1
돈 달라고 징징징~~~,1,1,1
북한이 남한을 긁적거리고있네  문재인 덕에  못된동생  계속봐야하나,1,1,1
"아참 더러워서 이게 뭐네정상적으로 살자
격떨어져서 부끄럽다
참 이해할수 없네",1,1,1
"김명신, 천공 두 남녀는 무슨 짓이든 다 하니까",0,1,1
선제타격  어쩌구  떠들던놈은  벙어리가 되셨나?,1,1,1
우리가보내면괜찮고저들이보내면정전협정위반이고이걸어찌생각해야하는겁니까기자님오해는하지마시고용,0,1,0
북한의 소행?특검에 집중하자,0,0,0
"북한으로 다시 못보내나? 우리도 맞대응하자.
답답하다",0,1,1
저안에 생화학무기라도ㅈ있음 어쩔.,0,1,0
박 모시기 대표 삐라는 뭐하러 보내! 그리고 북괴도 그만혀~,1,1,1
ㅋㅋㅋ 진짜 동서고금을 통털어  최악의  정권 임.  한겨레라는게 부끄러워짐.  저질중의 저질임,1,1,1
한겨레 이것이 우리민족이냐..뭐라 한마디좀 해바라..응,1,1,1
이거 탈북자 단체에서 장난질 치는거 아니냐?,0,1,1
우째이리 석욜이 는. 조용한가???,0,0,0
발견만. 계속 하고 있거라  ㅎㅎ,0,0,1
수거하여  인천쓰레기  보태서  세배로  보내자,1,1,1
우리도 술돼지를 잡아서 북으로 보내자.,1,1,1
정부 대응방안이 뭐지선제  타격인가?,0,0,0
정은아  1찍들 피해주지 말고 용산으로 보내라,1,1,1
운영규정 미준수로 인해 삭제된 댓글입니다.,0,0,0
니들이 그렇게 나오면 우린 재앙이를 메달아 날려보내주마~~,1,1,1
북에 종량제 봉투좀 보내줘라,0,1,0
저안에 화화까스가 들어 있으면?? 북한이 연습하는거 이닌가??,0,1,1
농사철에 지네들 밭에 뿌릴것도 모자를텐데. 북한 올 농사가 걱정이다.  밥은 먹고 사는지?!,1,1,1
즉강끝인지 뭔지 그렇게 말하더니 어떻게 대처할건데?,0,0,0
예전 정권들보면 직접 타격해서 도발하고 남북사무소 폭파시키고 이런거에 비하면 오물풍선은 애교수준이네,1,0,1
쓰레기더미 떨어진거 맞아 죽겠군,1,1,1
레으져 무기가 빨리 배치되야 안날려보낼텐데,0,0,1
북한은 철없는 몰지각한 애들이 정권을 잡고 있는 이상한 공산국가 !!!  상종을 안하면 이긴다.,1,1,1
이거 진짜 하반기에 뭐 터질거같은데,0,0,0
이런기사는 정은이가 싫어합니다.,0,1,1
용산으로 보내는건가???,0,0,0
방사능물질같은거 들어있을수 있지않을까~~,0,1,0
북한 도발도 계속되는데 군 통수권 발휘하고 대선불복 내란 적페세력 청소즘 합시다!,1,1,1
미사일있으먄 뭐하누 아까워 풍선에다 오물을,1,1,1
문소대갈처럼 납작업드려야지 ㅋㅋ 김정은꼬봉 ㅋㅋㅋ,1,1,1
"문재앙 대변인 김정은,, 문재앙 좋아하는 김여정계집을 문재앙집에 떨어져라 ㅡ우리나라도 똥,생선등 공중으로 날려보내라",1,1,1
문재인을 평화특사로 친구 김정은에게 파견해서 머리를 조아리게 하면 이 문제는 금방 해결됩니다.,0,1,1
이게 안보냐? 석열아?,0,1,1
서겨리 머리 위로 안 떨어지나?,0,1,0
용산에서 쏘아올린 콜걸접대부 쥴리특검거부 똥덩어리가 전국을 뒤엎었는데 뭐 ....,1,1,1
그냥  전쟁하자   지긋지긋하다,1,1,1
윤석열이가 임기단축하고 내려와야 남북 관계가 나아 지려나?,1,1,1
지금은 오물이지만 갑자기 폭탄으로 바뀔수도 있겠지,0,1,1
용산으로 한남동으로 보내는거  아녀?아직 쫌 기술이 부족한듯 ㅋ,1,1,0
하필 ....  이시기에 ....  윤석열을 도와주는구나 ....,0,1,1
답장이다.기쁨으로 받아라,1,0,0
더티하고 추잡스러운것이 찢재명스럽다능~~ㅉㅉ,1,1,1
윤석열 오늘도 술먹고 주술부릴텐데 나라걱정은 우리들몫이지,1,1,1
문재인 이재명 빨면 북한도빨아야지,1,1,1
국방부 힙참 이 비으신들이 뻘짓그만히고...채상병 사망 진실밝혀라 ㅋㅋㅋㅋㅋ,1,1,1
양산 책방에다 갖다줘라!,1,1,0
이런도발에도  끽소리못하는  엽전들  주적개념을없애버린  역적 문재인때문,1,1,1
얼마나 외교를 못하면 ㅋㅋㅋ,1,1,0
우리도 저급한 저짓거리를 일부국민들의 자유행위라고 방임했다.저들의 더러운 기분 이해하자,1,1,1
ㅎㅎㅎㅎ 정은가 먹다남은 쓰레기 오물을 용산  멧돼지에게 보내는구나  술 안주감이 안되는데 쉬었어  맛난건 없니,1,1,1
없는것 만들어 보도하거나 국정원발 자작극은 아니것지?,0,0,1
웃겨.우리도 보내잔아.,0,0,0
윤재앙은 선제타격 안 하고 뭐하냐?,1,1,1
북한에 대해선 입 뻥긋도 안하네 ㅋㅋㅋㅋ민주당,1,1,1
"한총리 치우는거 잘하잖여, 쨈버리때 탁월, 총리사직도했는데 풍선수거단  책임자로  워떠신지...?",0,1,1
한동훈 특검을 발의해라. 극우일베 런승만 떨거지들은 입 다물라!!,1,1,1
"문재인, 이재명, 조국이여 무슨 할 말 없는가? 설마가 사람잡는다 했는데,  설마 김정은이 범죄를 쉴드할 궁리하는 것은 아니겠지?",1,1,1
"문재인 왈 ' 북한은 신뢰할 수 있으며, 비핵화와 평화에 대한 의지가 확고하다''.",0,0,0
김정숙여사 인도여행에 식비만 6천만원 기사는 왜 보이지도 않는지 ㅋㅎ,0,0,1
조선시대에 볼법한 방법으로 저러네...문재인이 퍼준 돈으로 잘만 한다,1,1,1
미군 없으면 생화학 테러 당한다 미군이 있으니 저정도지,1,1,1
진짜 유치하네 돈 달라고 떼 쓰는 초딩도 아니고.,1,1,1
우리는 보답으로 살인 범죄자들을 풍선에 매달아 날려보내드립시다..,1,1,1
양산 개장수와 식탐이 대단하여 기내식 6300만원어치 먹는 돼멜다를 특수 풍선에 매달아 북한에 보내서 그 땅에 재앙이 오도록 하여라,1,1,1
김정숙 특검할까봐 이슈를 터뜨리는구나.. 이거보면 문재인. 김정숙이랑 북한이랑 한패거리 맞는듯.. 흔히 문재인을 간첩이라고들 하지..,1,1,1
"민주당, 노조단체 등 좌파들 한마디 해보세요.  우리나라 정부만 잡아먹듯 하지 말고, 눈치 그만보고 북한의 오물테러 행위에 대해 어떻게 생각하세요?",1,1,1
좌파들 또 북한하고 멀 짠것인가.,1,1,1
문죄인아 보고있냐 노무야 보고있제? ㅋㅋ,1,1,1
좌파들이나 쟤들이나 하는짓이 진짜 ㅋㅋㅋㅋㅋ,1,1,1
이게 한 국가 차원에서 지시하고 행동하는 수준인가요...,0,0,0
우리는 풍선에 재앙이와 죄명이와 개조국과 그 식솔들과 부정선거 부정수급자 역적놈들 전체를 매달아 보내야 나라가 조용해지겠다@@@,1,1,1
문재인 매달아 날려보내자,1,1,1
뭉가집으로  다 보내라,1,1,0
오물과 좌파는 가치가 비슷하니 풍선에 매달아 성의를 표현하자,1,1,1
미사일쏠돈도 없나보다...이제,0,1,0
진짜 수준이...  추접스럽고 같은 조상이라는 게 챙피스럽다~@@,1,1,1
핵폭탄으로 맞받아 쳤으면 좋겠네... 북한이 통째로 사라지게 ..옛날 히로시마 처럼,1,1,1
우리는 초코파이로 응수한다,0,0,0
저 안에 소량의 화학물질 있다고 생각하면 끔찍하네요 ㅜㅜ 병원은 마비 될거고  진짜 답이 없다  이 나라,0,1,1
전쟁이 멀지 않았네 북한 또라이와 남한 모지리 전쟁 하겠네,1,1,1
생화학 첨가해서 다시 돌려 줘라 ㅋㅋㅋ,0,1,1
평산마을 뭉가리 집구석에 집중투하되길,1,1,1
북한 똥물돼지가 지가 먹고 싼 똥을 하늘에 띄워 건강상태를 알려주네~~~ 누구 누구 집앞에 떨어지면 좋겠네~~ㅋㅋㅋ,1,1,1
우리는  대형풍선에  똥을 넣어서 북으로 날려보내자,1,1,1
핵을 좋아하는 놈들이니 우린 원전에서 나오는 폐기물들 풍선에 담아보내자,1,1,1
공격용 최신헬기 100억짜리 2000대  하고  최신형 자살 폭격용  드론 2억짜리 10000대  더 준비하자  다 해야 22조  다,0,1,1
공격용 최신드론 2억짜리,0,0,0
90개 …. 어휴 ….,1,0,0
먹을거 많이 보내주자. 그래야 북한 무너진다.,0,1,1
쓰레기를 신박하게 처리하네 과태료 때리고 나중에 재산 몰수해라,1,1,1
이젠 미사일쏠돈이 읍나부다 몽쉘통통좀 보내주자 우리는,0,1,1
ㅋㅋㅋㅋ 꼬시다 동물사체도 용산거기에 날려뿌라마,1,1,1
일팔 겁나 유치해서 북한이 저러는 거랑 전정부랑 먼 관계야 ... 그럼 현 정부는 머하는데,1,1,1
문재인님 시절엔 이런 수모가 없었는데 얼마나 북한이 화났으면 이런일이 일어나나,0,1,1
민주당정작 목소리 내야할때는 조용,0,1,1
드론뛰어서  남한에 넘어오기전에 풍선파괴하는 방법은 없는지?,0,0,1
민주당 150석 국개의원들은 다모하냐? 너네 형님들이 보낸 오물이니 삽들고가서 퍼담으라해라,1,1,1
위대한 계몽군주 김정은 수령님이 주신 선물 간첩1찍이들이 가져가라 ㅋㅋㅋ,1,1,1
내 생각에는 대북 삐라땜시 북에서 저짓하는거 같음… 통일부는 뭐 이제 없으니 외교부 언능 교섭해서 더러운것들 좀 못날아오게 해라.,1,1,1
선제타격 한다던 넘은 뭐하고 있는겨??,0,1,1
우리도 보내야지. 왜 당하나. 저기에 방사능 물질 있음 어쩌려고. 웃어 넘길일이 아니다.  한판 틔자,0,1,0
대통령 은 머하노? 국개들도?,0,1,1
윤정부 한테는 좋은 기회일텐데 현정부 너무 조용하다 대책없나?,0,0,0
모아서 양산에 배달합시다...........,0,0,0
똥정은 똥여정 총살당할려고 작정했군,1,1,1
진짜 심각 한거 아니냐?,0,0,0
수십배로 수백배로 더 많이 보내야 정신 차릴듯...,0,1,1
드디어 남북전쟁이 발발했다  전쟁이 625때처럼요란하게시작되는것이아니라 이런사소한일부터 확산된든것이니 비상식량의약품 대피장소사전준비해야한다,0,1,1
오물이 아니라 폭팔물 이라면 끔찍한 일이 벌어질텐데도 정부는 속수무책 이군요......  ㅠㅠ,0,1,0
서울경기 짱짱거주지로  마구마구 보내는구나,1,1,0
"죄명아,,이런거두 좀 치우고,,해라,,,하기실은건 다 남시키냐",1,1,1
합참은 즉각대응 안하나요? 그냥 조심하라구만 합니까? 머절들?,1,1,1
"경기도고양은 종북,친북정당 민주당 텃밭이다. 왜 가만히 있는가? 시민들은 북한을 향해대남오물 풍선 날리지 말라고 규탄하지 않네...",1,1,1
고양시 집값 떨어지겠군,0,0,0
재명이는 뭐하나~~  온국민이 북한에 항의하고 대모를 해도 시원찮은데~~  쓸데없는데 혈안이 돼 나라를 궁지로 몰아넣는구나~~,1,1,1
전라도로 보낸건데 불시착한데요.,0,1,0
이찌 하는 칫거리가 민주당하고똑 같노,1,1,1
분실물은 습득해서 주인한테 돌려줘야하는데~,0,0,0
다시 그대로 못보내나?,0,0,0
모아서 개버린 한테 전해 줘...,1,1,0
쓰레기 처리할 돈도 없구나~ 모자란 것들,1,1,1
오물 이란다  .내용물이 무얼까 .,0,1,0
보낼거면 재명이와 아이들 있는 곳이랑 양산에다 몰빵하라고,0,1,1
가진게 없으니 보낼것도 없지ㅋ,0,1,1
오물선물 안받으려면  까스통 단체가 북으로 안보내면 된다.,1,1,1
누가 먼저 시작한건지 상식이 있다면 스스로를 먼저 반성하길 바란다. 돌데과리  신원식아,1,1,1
신윈식이 북한에 너무  저대시하니 똥물만 쓰레기를보내는구만ᆢ모두 수거해서  잘쓰도록ᆢ,1,1,1
진짜 지  지금 까지 윤석열 이 탄핵 안당한게 신기한 다름이 네,0,1,1
명분됐네 우리도 막 날려보내. 김정은 뷔페 쳐먹고 사치하는걸로 인쇄해서 따 뿌려버려,1,1,1
똑같이 해줘라~~ 그리고 군대응 안하냐? 국방비 어디쓰냐?,0,1,1
계속되는 GPS공격과 풍선을 날려보내는것으로 보아~ 북한은 생화학 공격 실험을 하고있다. 중대한 사안,0,1,1
문재앙은 usb에 담아서 줬는데 왜 니넨 퓽선으로 보내냐. 예의 없고 더러운 것들.,1,1,1
먹고 살 돈도 없으면서 이상한건 잘 만드네 ㅡㅡ,1,1,1
풍선 못 막는거 확인해서 북한에 무기 하나 더 생겼네 ㅋㅋㅋ 유사시 생화학 무기 넣어서 날릴지도,0,1,1
문재인은 나라꼴 이렇게 만드려고 냉면 떼법개쇼를 해버린건가?!,1,1,1
폭탄이면 어쩔려고 가만히 있는건가요? 넘어보기전에 타격해야하는거 아닌가요? 윤석렬 🍷 마시는중?,0,1,1
모아서 역풍으로 돌려줘라,0,1,0
정으나~ 우찌 그리 하는기 꼭 니같은 짓거리만 골라서 하노? 으이! 이 변떵거리야!,1,1,1
몇번 이렇게 쓰레기만 날라오다 또 쓰레기 날라오겠네...라고 안이하게 생각하고있다 독극물이라도 섞여 날라올땐 끔찍한데....정부는 뭐하냐???,1,1,1
근데 진짜 북한에서 날려보넨게 맞긴한가? 미사일 펑펑 쏘던애들이 고작 오물 풍선? 이건 도발치곤 뭔가 아닌데?,0,0,0
살짝 살짝 간보다가 무슨일 터지는거 아닌가 모르것네,0,0,0
거창까지?ㅋ 울나라 다 뚫렸네ㅋ,0,1,1
파평윤씨는 오늘도 술판이쥬???,0,1,0
저게 생화학 무기였다면 ...  끔찍하다,0,0,0
머하고 잇냐..윤뚱이 선제 타격 하자고 외치더만...  술만 빨고 잇는겨,1,1,1
참 나라 잘지키는 보수 ㅋㅋㅋ,0,0,0
탈북자 단체들이 그렇게 북으로 날리지말라고해도 날리더니...뭐 할말있나?  북에서도 날리겠다느데...,1,1,1
대통령과국방장관이 사실 좀 모자르잖아~대통령은친일매국노소리듣지또한인간은 독도가 분쟁지역이라하는데북한도 열받았겠지^^~,1,1,1
저게.강남으로.가야.집값이?떨어지는대,0,0,1
입으로만  모든조치를 다한다던   윤석열을 비웃네 ㅋ,0,1,1
햇볕정책의 보답이 이런거란 말인가?,0,0,0
국방부 대처 하는게 진짜 맘에 안드네 격추도 못할거면 확성기 라도 얼른 설치해라 굽 빵부  야~~~,1,1,1
정말 상종 못할 위인들이네,1,1,1
옛날 삐라인가......ㅎㅎ             신고해라했는데  알고보니 풍선.봉지에  제조국한국......ㅋㅋ,0,0,1
"용산돼지우리에  낙하 하지 ,,,",0,1,1
경보 오바아니냐고 하는 헬조서인들. 저안에 생화학무기가 들어 있었다면.. 경보안했다고 할것들이 헬조선인들.,1,1,1
"우리도 북한에 각종 오물, 방사능 폐기물 등을 똑같이 보내주자",1,1,1
그냥 마.. 칵 직이뿌고 싶다 더러운 짓은 골라서 하노,1,1,1
핵으로 보답해줘야는데~~멸공~~!!,0,1,1
대남방송하고잇냐 받은거 두배로 돌려줘야지,0,1,1
우리 개버린 답례품 넙쭉 받아 야지?~~,1,1,0
오물이 아니면?   무조건  막아야지.   여론에 이용해 먹을려구~    국민안전은 안중에 없지~~   풍선발 총풍~,1,1,1
"이런엄청난도발에도쓴소리하는국개한놈없고
오직대통령탄핵질에만선동하는
미친범죄자들~~기가찬다
문이조 풍선에북에날려보내고싶다",1,1,1
"하여튼 국짐이 정권만 잡으면 북한과 평화로운 날이 없구먼,,ㅉ",1,1,1
고유영토에 온통 똥을싸도 한마디도 못하고 좌파보다 더 못한것들.,1,1,1
선제타격한다면서 머하냐 오물이라도 보내라,1,1,1
전두환이 하던 땅굴 버전이냐 풍선으로 여론 호도허러 쇼 하냐? 정말 그런거냐?삭열아 그건아니지 정말 아니지????????????,1,1,1
우리나라는 양산 오물을 보내자.,1,1,1
민주댕이 집권해야  북한이 풍선 안날릴거다. 지지자들아 그렇지? 이게 북한탓이 아니고 윤정부탓이지? 전쟁나도 북한탓아니지? 북빨이 맞지?,1,1,1
오물도 우리쪽이 더 많을텐데 열배로 보내주지.,0,1,1
문재인씨 앞으로 택배 보내줘라~,0,0,0
대북확성기 김연자 아모르파티 24시간 송출해줘라 아이돌들 전단지 날려주고,0,1,1
뭔짓을 하는거냐 교란해서 간첩보내거나 그러는거 아니제?,1,1,1
우리도 코로나 변이체 라도 풍선으로 보내서 답례해야 하는 것 아님? 이 나라 정부는 도대체 뭘하는 건지.,1,1,1
군이 아무런 대응을 못하네 그만하라 하면 안하냐? 최첨단 무기면 뭐하냐 풍선에 다뚫리는데 경계 실패야 이건 독가스 넣어서 보낸거면 어떤 대응을 할껀가,0,1,1
백만스물두개 보내라 문재앙정수기개딸 설사담아서,1,1,1
여의도에  지지고 볶는  300개 국개들도  풍선에 담아  북한으로 날려 보내는  국민투표 하면 어떨까~~~요 ??,1,1,1
양산 개버린 집 마당에 떨어지면 아주 볼만한 그림 나올듯한데 여정아 잘좀 날리자,0,1,1
우리가 보내는 풍선은 쌀과 달러가 있는데 북에서 보내는 풍선은 오물이라니~,0,1,1
정은아 양산에도 보내줘,0,0,0
대북전단 막은 걸로 뭐라 했으니... 제대로 할 말 하겠나? 드론에 서울 뚫리고... 오물 풍선은 발견하고도 할 수 있는게 없고...,0,1,0
저 풍선 하나하나 입으로 불었을거 생각하면 대단하다는 생각뿐....ㅠㅠ 얼마나 힘들까 분사람들은ㅋㅋ,0,0,1
나라가 개판인데 빠보무지리는 오늘도 술처먹고 잇냐????선제공격한다고 개소리한 륜썩렬 개검독재 는 뭐하냐????,1,1,1
우리에게는즉 강 끝 이 있다,0,0,0
이런 호구 같은나라 다 봤나 ~!? 오물풍선 투척 한거 처리만 하고 있고 똑같이 돌려줘라 드론 띄워서 투척해,1,1,1
"안보중시 선제타격 도발억제 하겠다던현 대통령은 입장도 안나왔네ㅋㅋ
댓글보면 아직 문정부나 벌써 명정부인줄ㅋㅋ",0,1,1
먹는것이 부족한데 오물인들 아깝지 않을까. 보내지 말고 퇴비로 사용해라 남한은 풍족하다.,0,1,1
우리정부와 군의 대응책은? 또 되도않은 유엔사 들먹이며 당하고만 있다면 국민들은 분노한다. 썩열이 레임덕만 가중될거다.  하긴 이만큼 해먹은것도 용하다.,1,1,1
치사하지만 우리도 똥풍선 수천만개를 날려 보내라. 가능하면 평양까지 가도록.,1,1,1
대남방송으로 북한 동포를 깨워라뭐가두려워    안하는거냐  대남방송,1,1,1
이것들  벼락이나  맞아라,1,1,1
